Deg;Mo;GO;CO;CR;P1;PW;T3P;T1;Ready
1;1;28,7;20;30;0,42;25;355,3029211;32;1
1;1;43,1;29;34;0,68;37;393,1338065;33;1
1;2;47,2;30;34;0,74;39;410,8682061;33;1
1;2;48,4;31;36;0,76;40;416,5858978;34;1
1;2;45,9;30;34;0,74;38;410,9501384;35;1
1;2;48,7;33;36;0,8;41;429,4294974;35;1
1;2;45,7;30;34;0,74;38;411,0558162;35;1
1;2;48;31;34;0,76;40;416,8401151;35;1
1;2;45,9;31;36;0,74;38;416,8857501;36;1
1;2;47,4;31;36;0,74;39;416,875031;36;1
1;1;30,4;20;32;0,46;26;355,5450532;35;1
1;1;30,1;20;30;0,44;25;355,5461163;34;1
1;1;28,5;19;30;0,42;25;350,8064887;33;1
1;1;30,2;21;32;0,44;26;360,0584234;32;1
1;1;31,2;22;32;0,44;27;364,3856109;32;1
1;1;29,7;20;30;0,44;25;355,5492052;32;1
1;1;36,3;23;32;0,54;30;368,5732663;32;1
1;1;44,5;29;36;0,72;37;393,3802369;33;1
1;2;48,2;32;36;0,78;40;422,9106882;34;1
1;2;50,8;33;36;0,82;42;429,5534556;35;1
1;2;50,7;33;36;0,82;42;429,4841912;35;1
1;2;48,8;32;38;0,8;40;422,9989098;35;1
1;2;51,7;33;38;0,86;43;429,6522702;36;1
1;2;49,8;33;36;0,8;41;429,7053921;36;1
1;2;51,1;33;36;0,82;42;429,7593717;36;1
1;1;35,2;24;32;0,52;30;372,884667;36;1
1;1;33,2;22;32;0,5;28;364,6025864;34;1
1;1;33,6;23;32;0,5;29;368,7894214;33;1
1;1;34,7;23;32;0,5;29;368,7888076;33;1
1;1;35,1;23;32;0,52;30;368,7888652;33;1
1;1;33,7;22;32;0,52;28;364,6012785;32;1
1;2;48,9;32;34;0,64;41;423,2755975;32;1
1;2;47,9;31;36;0,76;40;417,199186;33;1
1;2;48,3;32;36;0,78;41;423,2185539;34;1
1;2;50,9;33;36;0,82;42;429,6987478;34;1
1;2;49,6;32;36;0,82;41;423,228732;35;1
1;2;48,9;33;36;0,8;41;429,8624383;35;1
1;2;49,6;32;36;0,8;41;423,3178666;35;1
1;2;52,4;33;36;0,84;42;429,8118308;36;1
1;2;46,8;30;34;0,74;38;411,5293875;35;1
1;1;37,4;25;32;0,6;32;377,1582165;35;1
1;1;29,3;20;30;0,44;26;355,9895198;34;1
1;1;29,2;20;30;0,44;25;355,9894431;33;1
1;1;28,3;19;30;0,44;24;351,2470595;32;1
1;1;30,3;20;32;0,44;26;355,9877067;31;1
1;1;31,3;21;32;0,46;26;360,4974158;31;1
1;1;29,9;20;32;0,42;25;355,9863614;30;1
1;1;44,4;29;34;0,68;37;393,8158835;31;1
1;2;48,2;31;36;0,76;40;417,2901362;32;1
1;1;44,3;29;34;0,74;37;393,7927194;33;1
1;2;45,4;30;36;0,72;38;411,250132;32;1
1;2;47,4;31;34;0,76;39;417,1237368;33;1
1;2;45,1;30;34;0,74;38;411,257075;33;1
1;2;47;30;36;0,76;39;411,4292534;33;1
1;2;48;31;34;0,76;40;417,1399903;33;1
1;1;43,3;28;34;0,72;36;389,3146017;34;1
1;1;29,1;20;30;0,44;25;355,8106929;33;1
1;1;30,6;21;30;0,44;26;360,3209734;32;1
1;1;32;21;32;0,46;27;360,3228745;31;1
1;1;33,6;22;32;0,48;29;364,6492644;31;1
1;1;31,9;21;32;0,48;27;360,3243978;31;1
1;1;33,7;23;32;0,48;29;368,8366105;31;1
1;2;48;32;36;0,72;40;423,3232114;32;1
1;2;50,1;33;36;0,8;42;429,8666749;33;1
1;2;48,8;32;36;0,78;40;423,3093541;33;1
1;2;50,3;33;36;0,8;42;429,9612709;34;1
1;2;49,7;32;36;0,8;41;423,3337525;35;1
1;2;50,2;32;36;0,8;41;423,3504106;35;1
1;2;47,4;31;34;0,76;39;417,1055871;35;1
1;2;49,4;32;36;0,8;41;423,093959;35;1
1;1;41;27;32;0,66;34;384,9445108;35;1
1;1;32,2;22;32;0,48;27;364,4665621;34;1
1;1;34,3;23;32;0,5;29;368,6533297;33;1
1;1;33;22;32;0,48;28;364,4659866;32;1
1;1;33,7;23;32;0,5;29;368,6549431;32;1
1;1;33,2;22;32;0,48;28;364,4671799;32;1
1;1;33,9;22;32;0,5;29;364,4687526;31;1
1;2;46,2;31;34;0,72;38;417,0773166;32;1
1;2;51,7;34;36;0,82;43;436,6414331;33;1
1;2;45,4;30;34;0,74;38;410,9699852;33;1
1;2;46,3;30;36;0,74;38;410,8478478;34;1
1;2;46,2;31;34;0,72;38;416,5876875;34;1
1;2;47,9;32;36;0,78;40;422,7773594;34;1
1;2;48,1;31;36;0,76;40;416,7384096;34;1
1;2;47,1;30;36;0,74;38;410,8980313;34;1
1;1;31,5;21;32;0,46;27;359,8678978;34;1
1;1;32;22;32;0,46;27;364,1931809;33;1
1;1;32,2;21;32;0,46;27;359,8664135;32;1
1;1;31,1;22;32;0,46;27;364,1922206;32;1
1;1;31,8;22;32;0,46;27;364,1943192;31;1
1;1;33,5;22;32;0,48;28;364,1943164;31;1
1;1;32,2;21;32;0,46;27;359,8692895;31;1
1;1;45,6;29;34;0,7;38;393,1901636;32;1
1;2;46,9;30;36;0,74;39;410,8396819;32;1
1;2;46,7;31;36;0,74;39;416,4975968;33;1
1;2;48,3;31;36;0,78;40;416,5555561;33;1
1;2;48,5;32;36;0,8;40;422,7446593;34;1
1;2;50,1;32;36;0,8;41;422,8403019;35;1
1;2;50,4;32;36;0,8;42;422,8947217;35;1
1;2;50,2;32;36;0,8;41;422,839835;35;1
1;1;32,5;22;32;0,5;28;364,2132543;34;1
1;1;32;21;32;0,46;27;359,8879081;33;1
1;1;32,3;22;32;0,48;28;364,2147202;32;1
1;1;30,3;20;30;0,44;26;355,3774365;32;1
1;1;32,2;22;32;0,46;27;364,2156189;31;1
1;1;31,1;21;32;0,46;27;359,8892335;31;1
1;1;37,6;25;34;0,58;32;376,5469935;31;1
1;2;47,6;31;34;0,74;39;416,6808028;32;1
1;2;49,8;32;36;0,78;40;422,8801146;33;1
1;2;48;31;34;0,8;40;416,6159616;34;1
1;2;47,9;31;36;0,78;40;416,750414;34;1
1;2;46,4;30;34;0,74;38;410,9326535;34;1
1;2;47,6;30;34;0,74;39;410,9487459;34;1
1;2;49,1;32;36;0,78;41;422,7689473;34;1
1;2;46,4;30;36;0,74;39;410,8543301;34;1
1;1;31,3;21;32;0,46;27;359,823952;34;1
1;1;30,5;21;30;0,46;26;359,8246809;32;1
1;1;33,6;23;32;0,5;29;368,3387216;32;1
1;1;31,1;21;32;0,46;27;359,8258811;31;1
1;1;29,3;19;30;0,42;25;350,5731542;31;1
1;1;28,2;19;32;0,4;24;350,5745747;31;1
1;1;40,8;27;36;0,68;34;384,6315646;31;1
1;1;42,4;28;34;0,66;36;388,8202379;31;1
1;2;47,4;31;36;0,76;39;416,7065553;32;1
1;1;45,7;29;36;0,72;37;393,2091113;32;1
1;1;45,3;29;36;0,72;38;393,2095841;33;1
1;2;44,6;30;34;0,7;37;410,9384056;33;1
1;2;47,1;31;34;0,74;39;416,6512939;33;1
1;1;44,9;29;36;0,72;37;393,1527962;34;1
1;1;30;20;32;0,42;25;355,3222988;33;1
1;1;29,9;20;32;0,46;26;355,3220361;32;1
1;1;27,2;19;32;0,4;24;350,5796882;32;1
1;1;29,4;20;32;0,42;25;355,3209697;31;1
1;1;27,9;19;32;0,4;24;350,5799555;30;1
1;1;30,6;21;32;0,42;26;359,832293;30;1
1;1;29,9;21;30;0,44;26;359,8323146;30;1
1;1;42,1;28;34;0,66;35;388,8248275;31;1
1;2;49,6;33;36;0,8;41;429,4845337;32;1
1;2;46,4;31;34;0,76;39;416,6479562;33;1
1;2;50;33;36;0,8;42;429,4336592;33;1
1;2;48,9;32;36;0,78;40;422,9419811;34;1
1;2;49,6;32;38;0,8;40;422,8797103;34;1
1;2;50,1;32;38;0,8;41;422,8747608;35;1
1;2;50,8;33;36;0,82;43;429,4045568;35;1
1;1;33,2;23;32;0,5;28;368,4330802;34;1
1;1;31,2;21;32;0,46;26;359,9186863;33;1
1;1;31,5;21;32;0,46;26;359,9175334;32;1
1;1;31;20;32;0,44;27;355,406215;32;1
1;1;31;22;32;0,46;27;364,2431211;32;1
1;1;30,7;20;30;0,44;26;355,4082674;31;1
1;1;37,3;26;32;0,58;32;380,6277848;31;1
1;2;46,1;30;36;0,74;38;410,937252;32;1
1;2;50,7;33;36;0,8;42;429,4628465;33;1
1;2;48;31;36;0,74;40;416,7851923;33;1
1;2;49,4;32;36;0,78;40;422,764358;34;1
1;2;50,2;32;36;0,78;41;422,7936212;34;1
1;2;47,4;31;36;0,74;40;416,6423161;34;1
1;2;47,8;31;36;0,76;40;416,5380853;35;1
1;1;30,3;20;30;0,46;26;355,2087289;34;1
1;1;31,7;21;32;0,46;27;359,7180432;33;1
1;1;26,9;19;30;0,4;24;350,4679467;32;1
1;1;28,8;19;30;0,42;25;350,4675261;32;1
1;1;27,6;19;30;0,42;24;350,4666247;32;1
1;1;27,6;19;30;0,42;24;350,4685244;31;1
1;1;28,6;19;30;0,42;25;350,4695492;31;1
1;1;42,1;28;34;0,66;35;388,7133506;32;1
1;1;45,2;29;36;0,7;37;393,039601;32;1
1;2;44,7;30;34;0,7;37;410,9083704;33;1
1;2;45,5;31;34;0,74;38;416,7410679;33;1
1;1;43,2;28;34;0,68;36;388,9146596;34;1
1;2;45,8;30;36;0,72;38;411,0233618;34;1
1;2;46,3;30;36;0,74;38;411,0009585;34;1
1;1;29,1;19;32;0,42;24;350,7201873;34;1
1;1;29,3;20;32;0,42;25;355,4623678;33;1
1;1;28,6;19;32;0,4;25;350,7200355;32;1
1;1;28,6;20;30;0,4;25;355,4609435;32;1
1;1;28,4;19;30;0,4;25;350,7214787;31;1
1;1;33,8;22;32;0,5;28;364,3009041;31;1
1;1;32,7;22;32;0,46;28;364,2989679;31;1
1;1;42;27;34;0,64;34;384,7789123;32;1
1;1;37,1;25;34;0,56;31;376,6324652;32;1
1;1;33,6;23;32;0,48;29;368,4882865;32;1
1;1;32,8;21;32;0,46;27;359,9745139;32;1
1;1;32,4;22;32;0,48;27;364,3002957;32;1
1;1;31,6;21;32;0,46;27;359,9751725;31;1
1;1;32,5;22;32;0,48;28;364,3000657;32;1
1;1;33;22;32;0,48;28;364,3002292;31;1
1;1;32,3;22;32;0,46;27;364,2992292;31;1
1;1;33;22;32;0,48;28;364,3007368;31;1
1;1;32,1;22;32;0,48;28;364,2991006;31;1
1;1;31,9;21;32;0,48;27;359,9732059;31;1
1;1;32;21;32;0,46;27;359,973553;31;1
1;1;32;21;32;0,46;27;359,9727477;31;1
1;1;31,3;22;32;0,46;27;364,2995473;31;1
1;1;32,1;22;32;0,48;27;364,2991774;31;1
1;1;32;22;32;0,46;28;364,2984585;31;1
1;1;33,2;22;32;0,48;28;364,2968341;31;1
1;1;33,7;23;32;0,48;29;368,4844842;31;1
1;1;32,5;22;32;0,48;28;364,2974139;31;1
1;1;33,2;22;32;0,5;28;364,2966876;31;1
1;1;30,4;21;32;0,44;27;359,9712877;31;1
1;1;28,4;19;32;0,4;24;350,7192099;31;1
1;1;27,6;19;32;0,4;23;350,7181005;31;1
1;1;28,4;19;32;0,4;24;350,7187584;31;1
1;1;30,4;20;32;0,42;26;355,4613361;30;1
1;1;30,4;20;32;0,44;26;355,4618814;30;1
1;1;29,9;21;32;0,42;26;359,9717323;30;1
1;1;30,4;20;32;0,44;26;355,4621125;30;1
1;1;29,6;20;30;0,42;25;355,4631764;30;1
1;1;31,1;21;32;0,46;27;359,9739504;30;1
1;1;29,5;20;32;0,42;25;355,4627814;30;1
1;1;30,9;21;32;0,44;27;359,9717751;30;1
1;1;29,5;20;30;0,42;25;355,4614854;30;1
1;1;29,5;20;30;0,42;26;355,4616084;30;1
1;1;30,7;20;28;0,42;26;355,4612614;30;1
1;1;31,3;21;32;0,44;27;359,9706498;31;1
1;1;31,6;22;32;0,46;28;364,2965116;31;1
1;1;32,4;22;32;0,46;28;364,2965192;31;1
1;1;32,5;22;32;0,48;28;364,2992251;31;1
1;1;31,7;21;32;0,46;27;359,9728344;31;1
1;1;33,4;22;32;0,48;28;364,2985449;31;1
1;1;38,2;26;32;0,58;32;380,6820295;31;1
1;1;40,7;27;34;0,62;34;384,7785457;32;1
1;1;40,6;27;32;0,62;34;384,7784518;32;1
1;1;42,9;28;34;0,66;36;388,9660311;32;1
1;2;53,5;35;34;0,66;44;444,0888884;33;1
1;2;47,3;31;34;0,74;39;416,9683183;34;1
1;2;48,8;31;36;0,78;40;417,0583349;34;1
1;2;49;32;36;0,78;40;423,2856561;34;1
1;2;50,4;34;36;0,8;42;436,7678182;35;1
1;2;52,5;34;38;0,84;43;436,937842;35;1
1;2;49,1;32;36;0,78;41;423,5345747;35;1
1;2;51,8;33;36;0,82;43;429,9626958;36;1
1;2;51,9;34;36;0,82;43;436,8437397;35;1
1;2;51,6;33;36;0,84;43;429,8293362;36;1
1;2;48,5;32;36;0,78;40;423,3500746;36;1
1;2;52,2;34;36;0,82;43;436,7674984;37;1
1;2;54,3;35;36;0,92;44;444,2284727;38;1
1;2;55,1;36;36;0,9;45;452,2934675;38;1
1;2;53,7;35;36;0,88;44;444,1453401;39;1
1;2;53,8;36;38;0,9;44;452,326381;39;1
1;2;55;35;38;0,9;45;444,3291582;39;1
1;2;52,4;34;36;0,86;43;436,8256322;39;1
1;2;50,9;34;36;0,84;42;436,9190411;39;1
1;2;53;34;36;0,86;43;437,0657805;39;1
1;2;50;32;36;0,82;41;423,5491832;39;1
1;2;51,9;34;36;0,84;43;437,169065;39;1
1;2;53;35;36;0,86;44;444,6602825;39;1
1;1;35,4;23;32;0,54;30;369,2506989;38;1
1;1;36,4;24;32;0,56;31;373,3465817;37;1
1;1;37,1;25;34;0,54;31;377,3947954;35;1
1;1;36,4;25;34;0,56;31;377,3945228;34;1
1;1;34,4;23;32;0,52;29;369,2501443;33;1
1;1;34,1;23;32;0,5;29;369,2507491;33;1
1;1;43,4;28;32;0,66;36;389,7298383;33;1
1;2;52,4;34;38;0,84;43;437,2285563;34;1
1;2;52,6;34;36;0,82;43;437,3451459;35;1
1;2;54,3;35;38;0,88;44;444,783626;36;1
1;2;55,7;36;38;0,9;45;452,9066397;37;1
1;2;56,4;36;38;0,9;46;453,0709331;37;1
1;2;55,3;36;38;0,92;46;453,0939048;38;1
1;2;54,9;36;36;0,94;45;453,3335719;38;1
1;2;57,6;38;38;0,94;47;471,1331265;39;1
1;1;41,6;27;34;0,64;34;386,1749853;37;1
1;1;40,5;27;34;0,62;34;386,1742242;36;1
1;1;40,5;27;34;0,64;35;386,1759883;36;1
1;1;38,4;26;34;0,6;33;382,0800226;35;1
1;1;40,8;26;34;0,6;34;382,0809832;35;1
1;1;41;26;34;0,64;34;382,0804363;35;1
1;2;55,9;36;38;0,9;46;453,3311188;35;1
1;2;59,5;38;38;0,96;48;471,2778712;35;1
1;2;55,1;36;38;0,92;45;453,4591533;35;1
1;2;55,1;35;38;0,88;45;445,3881425;35;1
1;2;55,2;35;38;0,88;44;445,4911502;35;1
1;2;55,4;36;38;0,92;45;453,4529261;35;1
1;2;56,6;36;38;0,9;46;453,4192281;35;1
1;2;59;37;40;0,94;47;462,0734007;35;1
1;1;39,6;27;34;0,6;33;386,3467668;34;1
1;1;40,2;26;34;0,6;33;382,250416;33;1
1;1;31,7;21;32;0,46;27;361,5423538;31;1
1;1;30,7;20;32;0,44;26;357,0309229;31;1
1;1;31,9;22;32;0,46;27;365,8693587;29;1
1;1;32,5;22;32;0,46;28;365,8696291;29;1
1;1;32;21;34;0,44;27;361,5435623;28;1
1;1;43,6;29;34;0,66;36;394,8635028;29;1
1;2;47,8;30;36;0,74;39;412,4524034;30;1
1;2;48;31;36;0,74;39;418,3520903;31;1
1;2;46,3;30;38;0,72;38;412,4219661;32;1
1;2;47,1;30;36;0,72;38;412,4020396;33;1
1;1;44,3;29;36;0,7;37;394,6918294;33;1
1;2;46,1;30;34;0,72;38;412,4149074;33;1
1;1;29,9;20;30;0,4;26;356,8752207;33;1
1;1;29,2;19;30;0,42;25;352,1338452;32;1
1;1;30,7;20;30;0,42;26;356,8749843;32;1
1;1;30,4;21;32;0,44;26;361,3866598;32;1
1;1;28,6;20;32;0,42;25;356,8767115;31;1
1;1;35,6;24;34;0,54;30;373,9955778;31;1
1;1;41,4;27;34;0,62;34;386,1910472;30;1
1;1;13,5;10;24;0,5;13;291,4531665;31;1
1;1;27,1;18;34;0,38;23;347,1153921;30;1
1;1;27,6;19;34;0,38;24;352,1337139;29;1
1;1;27,2;18;32;0,38;24;347,1160768;29;1
1;1;27;18;34;0,38;23;347,1147479;28;1
1;1;26,4;18;34;0,38;23;347,1152806;28;1
1;1;26,1;18;34;0,36;22;347,1169456;29;1
1;1;17,1;12;30;0,24;15;308,6026685;29;1
1;1;17,5;12;30;0,24;15;308,6014016;28;1
1;1;17,4;12;30;0,24;15;308,6020374;29;1
1;1;17,4;12;30;0,24;15;308,6030798;29;1
1;1;16,9;12;30;0,24;15;308,6034324;29;1
1;1;17,6;12;30;0,24;15;308,6032024;29;1
1;1;23,2;15;32;0,36;21;329,9387685;29;1
1;1;24,5;17;32;0,34;21;341,7765661;30;1
1;1;26,7;17;32;0,36;23;341,7755954;31;1
1;1;26,2;18;32;0,36;23;347,1154537;31;1
1;1;27,6;19;34;0,38;24;352,1329041;31;1
1;1;25,2;16;32;0,36;21;336,0646858;32;1
1;1;26,4;18;34;0,34;23;347,118356;32;1
1;1;15,8;11;30;0,26;14;300,3535432;32;1
1;1;17,8;12;30;0,26;16;308,6054905;31;1
1;1;16,9;12;30;0,24;15;308,6063752;31;1
1;1;17,5;12;30;0,24;16;308,606484;31;1
1;1;17,2;12;30;0,24;15;308,6076079;31;1
1;1;15,4;11;30;0,24;14;300,3544974;31;1
1;1;25,9;16;30;0,24;21;336,0669372;31;1
1;1;25,2;17;32;0,36;21;341,7770228;31;1
1;1;26,2;18;34;0,36;23;347,1187253;31;1
1;1;24,9;17;32;0,34;21;341,7764046;31;1
1;1;28,1;20;34;0,36;25;356,8799773;32;1
1;1;29,1;19;34;0,4;25;352,1398519;32;1
1;1;25,6;18;32;0,38;23;347,1222987;32;1
1;1;16,5;12;30;0,24;15;308,6071142;33;1
1;1;18;12;30;0,26;16;308,6093206;34;1
1;1;17,1;12;30;0,24;15;308,6090509;34;1
1;1;17,7;12;30;0,24;15;308,6084107;34;1
1;1;17,5;12;30;0,26;15;308,6091424;34;1
1;1;16,6;12;30;0,24;15;308,6101307;34;1
1;1;17,1;12;30;0,24;15;308,6095503;35;1
1;1;24;17;32;0,32;21;341,7842903;35;1
1;1;27,9;19;34;0,38;24;352,1432694;36;1
1;1;26,9;18;34;0,38;23;347,1248698;37;1
1;1;25;17;32;0,36;22;341,7832429;38;1
1;1;25,1;17;32;0,36;22;341,78457;38;1
1;1;27,3;18;34;0,38;24;347,1260203;39;1
1;1;18,4;13;30;0,26;16;316,2632756;39;1
1;1;15,9;11;30;0,24;14;300,3618166;39;1
1;1;17,9;12;30;0,24;16;308,6123109;39;1
1;1;16;11;30;0,24;14;300,3618164;39;1
1;1;18,1;13;32;0,26;16;316,2620368;38;1
1;1;18,2;13;30;0,28;16;316,2627208;38;1
1;1;17,3;12;30;0,3;15;308,6116915;38;1
1;1;24,4;16;32;0,38;22;336,0750082;38;1
1;1;29,1;20;34;0,4;25;356,8879584;39;1
1;1;29,5;19;34;0,42;25;352,1474699;39;1
1;1;30,4;20;34;0,42;26;356,8901632;39;1
1;1;28,4;19;34;0,4;24;352,1488936;40;1
1;1;17,2;11;30;0,26;15;300,3653154;40;1
1;1;18,8;12;30;0,26;16;308,6153105;39;1
1;1;17,6;13;30;0,26;16;316,2649747;38;1
1;1;18;12;30;0,26;16;308,6150058;38;1
1;1;18,2;13;30;0,26;16;316,2656095;38;1
1;1;16,8;12;30;0,24;15;308,6163777;37;1
1;1;16,1;11;30;0,24;14;300,3666324;37;1
1;2;59,7;39;38;0,96;49;481,1428791;39;1
1;2;65,3;41;40;1,08;53;503,2312609;42;1
1;2;55,8;37;38;0,92;46;461,9154401;43;1
1;2;55,4;36;38;0,92;46;453,4506635;44;1
1;2;53,4;34;38;0,88;44;437,9663558;44;1
1;2;57;37;38;0,94;46;461,8203064;44;1
1;1;39,5;26;34;0,6;33;382,0002735;44;1
1;1;35,7;24;34;0,56;30;373,9024893;42;1
1;1;29,7;20;32;0,42;26;356,7815764;41;1
1;1;31,2;21;32;0,44;27;361,2923274;40;1
1;1;33,3;22;32;0,48;29;365,6170205;39;1
1;1;29,2;20;32;0,42;25;356,7812856;39;1
1;1;35,7;24;32;0,54;30;373,9008005;39;1
1;1;44,5;29;36;0,7;37;394,6115478;39;1
1;2;47;31;36;0,76;39;418,1780347;40;1
1;2;48,5;31;36;0,74;39;418,2767875;41;1
1;2;47,4;31;36;0,74;39;418,3186481;42;1
1;2;44,6;30;36;0,7;37;412,5202722;42;1
1;2;45,2;30;34;0,72;38;412,4349967;42;1
1;1;42,4;27;34;0,68;35;386,2086345;42;1
1;1;26,2;18;30;0,38;23;347,134256;41;1
1;1;26,6;19;32;0,38;23;352,1538213;40;1
1;1;27,8;19;30;0,4;25;352,1523328;40;1
1;1;27,8;19;30;0,4;24;352,1524249;40;1
1;1;28,5;20;32;0,42;25;356,894522;39;1
1;1;29,1;19;32;0,42;25;352,152594;39;1
1;1;34,4;24;32;0,5;30;374,013948;39;1
1;1;44,7;29;36;0,7;36;394,7241286;40;1
1;1;43,1;28;34;0,68;36;390,3988257;41;1
1;1;44,6;29;34;0,7;37;394,7264277;41;1
1;1;44,7;29;36;0,7;37;394,7264432;42;1
1;1;44,7;29;36;0,72;37;394,7266052;42;1
1;1;43,7;29;34;0,68;36;394,7263067;42;1
1;1;44,4;29;36;0,7;36;394,7269787;42;1
1;1;26,9;18;32;0,4;23;347,1371797;42;1
1;1;28,6;19;30;0,38;25;352,154431;41;1
1;1;27,8;19;30;0,4;24;352,15492;41;1
1;1;25,1;17;30;0,38;22;341,7952606;40;1
1;1;27,5;18;32;0,4;24;347,1365411;40;1
1;1;29,9;20;32;0,46;26;356,89739;40;1
1;1;26,3;18;32;0,38;23;347,1371053;40;1
1;1;39,6;26;34;0,62;33;382,1140815;40;1
1;1;42;28;34;0,66;36;390,3981214;41;1
1;1;42,6;29;34;0,66;36;394,725715;42;1
1;1;42;28;34;0,66;35;390,4005989;42;1
1;1;41,6;27;34;0,64;35;386,2129532;42;1
1;1;41,7;28;34;0,64;35;390,4003952;42;1
1;1;43,6;29;34;0,68;36;394,7270003;43;1
1;1;43,5;29;34;0,7;36;394,7268527;43;1
1;1;25,4;17;30;0,38;22;341,794541;42;1
1;1;24,6;17;28;0,36;21;341,7951212;41;1
1;1;26,5;18;30;0,38;23;347,1384067;41;1
1;1;24;16;30;0,36;21;336,0861286;40;1
1;1;24,6;17;30;0,38;22;341,7976112;40;1
1;1;23,6;15;30;0,4;20;329,9604434;40;1
1;1;37,9;24;36;0,62;31;374,0191607;40;1
1;1;43,6;28;34;0,66;36;390,4032639;41;1
1;1;44;29;34;0,68;37;394,7306826;41;1
1;1;45;29;34;0,72;37;394,7312229;42;1
1;2;47,3;30;36;0,74;39;412,5235999;43;1
1;1;41,9;27;32;0,7;34;386,298353;43;1
1;1;43,2;28;36;0,68;37;390,4880133;43;1
1;1;43,1;29;36;0,7;37;394,8152657;43;1
1;1;25,9;18;30;0,38;23;347,2232094;43;1
1;1;30,1;21;32;0,44;26;361,4927581;42;1
1;1;27,3;18;32;0,38;23;347,2245445;41;1
1;1;29,2;20;32;0,42;26;356,9850609;41;1
1;1;29,9;20;30;0,4;26;356,984009;41;1
1;1;29,4;20;30;0,42;25;356,9842242;40;1
1;1;28,4;19;32;0,4;24;352,2421016;40;1
1;1;37,3;25;34;0,58;32;378,1532079;40;1
1;1;43,7;28;36;0,68;36;390,489091;41;1
1;1;42,1;28;34;0,66;35;390,4884438;42;1
1;1;42,8;29;34;0,68;36;394,8159926;42;1
1;1;41,4;27;32;0,68;35;386,2992168;43;1
1;1;43,9;28;34;0,68;37;390,4873862;43;1
1;1;44;29;34;0,7;36;394,8136559;43;1
1;1;41,7;28;34;0,66;36;390,4870473;43;1
1;1;22,8;16;28;0,34;20;336,1708147;43;1
1;1;26,3;18;30;0,38;23;347,2234327;42;1
1;1;24,9;17;30;0,38;22;341,8828895;41;1
1;1;24,7;16;30;0,36;22;336,1714286;41;1
1;1;28,1;19;32;0,4;25;352,2425055;41;1
1;1;25,3;17;30;0,38;22;341,8834724;40;1
1;1;25,8;19;32;0,36;23;352,2439291;40;1
1;1;39,2;26;34;0,58;33;382,2053274;41;1
1;1;41,4;27;34;0,66;35;386,3035196;42;1
1;1;41;27;34;0,64;34;386,3021928;42;1
1;1;41,7;27;34;0,66;35;386,3025144;43;1
1;1;45;29;36;0,7;37;394,8185769;43;1
1;1;41,9;28;34;0,66;35;390,4888404;44;1
1;1;43,5;29;34;0,68;36;394,8161847;44;1
1;1;42,9;28;34;0,66;36;390,4904832;44;1
1;1;24,6;17;30;0,38;21;341,8872269;43;1
1;1;25,6;17;30;0,38;22;341,8884706;43;1
1;1;24,3;17;30;0,36;21;341,8881644;42;1
1;1;23,2;16;28;0,36;20;336,1771691;41;1
1;1;27,4;19;32;0,36;24;352,2479569;41;1
1;1;22,3;16;28;0,34;20;336,1773324;41;1
1;1;19,7;15;28;0,34;18;330,0502813;41;1
1;1;38,8;26;36;0,6;33;382,2074594;41;1
1;1;41,8;28;34;0,62;35;390,4906977;42;1
1;1;43,2;27;36;0,66;35;386,3032254;42;1
1;1;42,4;28;34;0,64;35;390,4930154;43;1
1;1;40,1;27;34;0,62;34;386,3052315;43;1
1;1;40,5;26;34;0,64;34;382,2095288;43;1
1;1;43,2;28;34;0,68;36;390,4936178;43;1
1;1;44,6;29;36;0,68;37;394,8232582;44;1
1;1;28;19;30;0,44;24;352,2508913;43;1
1;1;27,9;19;30;0,4;24;352,2521396;43;1
1;1;26;18;30;0,38;23;347,2348054;42;1
1;1;27,1;19;30;0,4;24;352,2524765;41;1
1;1;29,2;19;32;0,38;25;352,2536795;41;1
1;1;25,7;18;32;0,38;22;347,2359034;41;1
1;1;26,5;18;30;0,38;23;347,2362478;41;1
1;1;39,9;26;34;0,62;34;382,2152419;41;1
1;1;43,9;29;34;0,68;37;394,8285171;42;1
1;2;45;30;34;0,72;37;412,6208195;43;1
1;1;43,8;29;34;0,7;37;394,911046;43;1
1;1;45,1;29;36;0,7;38;394,9105349;44;1
1;1;43,8;29;36;0,68;37;394,9102806;44;1
1;1;43,3;28;36;0,7;36;390,5828985;44;1
1;1;41,6;27;34;0,66;35;386,3941539;44;1
1;1;28,5;19;30;0,42;25;352,3382787;44;1
1;1;24;16;28;0,36;21;336,2673649;43;1
1;1;25,3;17;28;0,36;22;341,9791008;42;1
1;1;23,6;17;30;0,4;21;341,9794483;42;1
1;1;28,7;20;32;0,42;25;357,0803127;41;1
1;1;26,8;18;30;0,4;23;347,3219206;41;1
1;1;28,5;19;30;0,4;25;352,3398272;41;1
1;1;41,1;27;34;0,64;34;386,3962764;42;1
1;2;45,2;30;34;0,7;38;412,8572711;42;1
1;2;47,6;30;34;0,72;39;412,7068291;43;1
1;2;46,1;30;36;0,74;38;412,8844649;44;1
1;2;44,9;30;36;0,72;38;412,9734514;44;1
1;2;47,9;30;36;0,74;40;413,1450666;44;1
1;1;44,2;29;34;0,72;37;395,4360606;44;1
1;1;39;26;34;0,64;33;382,8238501;44;1
1;1;28,9;20;30;0,42;25;357,6059896;44;1
1;1;27,5;19;32;0,42;24;352,8645878;43;1
